idp;xl93;yl93;dep;csa;uta1;uta2;tm2;plisi;elisi;sfo;gest;incid;peupnr;dc;dcespar1;dcespar2;tplant;tpespar1;tpespar2;dist;iti;pentexp;portance;asperite;esspre;cac;ess_age_1
760391;645954;6437322;15;1;0;;3;0;;1;2;0;0;0;;;B;64;;1;1;0;1;0;64;08;
760394;672667;6525018;63;1;0;;3;0;;1;1;0;0;0;;;P;64;;2;1;0;1;0;64;09;
760397;245738;6858295;22;2;0;;1;1;135;3;0;0;0;0;;;0;;;0;0;0;1;0;22;09;
760408;482496;6242880;65;1;0;;3;0;;1;2;0;0;0;;;0;;;0;0;0;1;0;02;10;
760421;955832;6688471;25;1;0;6;3;1;71;3;1;0;0;9;;;0;;;0;0;0;1;1;11;12;
760426;915960;6351111;05;1;0;;3;0;;3;0;0;0;0;;;0;;;4;2;3;2;1;52;06;
760427;972141;6378599;04;1;0;8;3;0;;1;0;0;0;0;;;0;;;4;2;5;;;52;16;
760437;554193;6695873;37;1;0;;3;0;;3;2;0;0;0;;;0;;;1;1;0;1;0;03;15;
760454;931061;6596757;39;1;0;;3;0;;1;2;0;0;0;;;0;;;2;2;1;1;1;62;17;
760470;660310;6956820;80;1;0;;3;0;;1;2;0;0;0;;;0;;;1;1;0;1;0;02;10;
760474;405053;6787043;53;1;0;;3;0;;1;2;0;0;0;;;P;73;;1;2;0;1;0;73;10;
760493;794210;6366137;07;1;0;;3;0;;4;0;0;0;0;;;0;;;2;2;1;2;2;06;12;
760498;504046;6432510;24;1;0;;3;0;;4;1;0;0;0;;;0;;;0;0;0;1;0;10;14;
760507;916981;6237221;13;1;0;;3;0;;1;1;0;0;0;;;0;;;1;2;3;2;0;57;09;
760536;645666;6641150;18;1;0;;3;0;;3;2;0;0;8;;;0;;;0;0;0;2;0;02;14;
760537;663821;6898823;60;1;0;;3;0;;3;2;0;0;8;;;0;;;0;0;0;1;0;20;14;
760541;951905;6696499;25;1;0;;3;0;;1;2;0;0;8;;;0;;;0;0;0;1;0;61;11;
760547;659496;6265379;81;1;0;;3;1;179;3;1;0;0;0;;;0;;;1;2;2;1;0;10;09;
760561;581490;6853539;28;3;0;;3;0;;0;1;0;0;0;;;0;;;0;0;2;1;0;29;AA;
760562;928768;6794629;88;1;0;;3;0;;3;2;0;0;0;;;0;;;0;0;0;1;0;03;15;
760566;922604;6542875;74;1;0;;3;0;;1;2;0;0;0;;;0;;;3;1;2;1;0;11;12;
760578;794040;6346158;30;1;0;;3;0;;4;2;0;0;0;;;0;;;3;2;1;2;0;06;07;
760618;516214;6936034;76;1;0;8;3;0;;4;0;0;0;0;;;0;;;2;1;0;0;0;13;10;
760640;370820;6267774;64;1;0;;3;0;;1;0;0;0;0;;;0;;;1;2;2;1;0;02;14;
760661;844131;6947264;08;1;0;;3;0;;3;2;0;0;0;;;0;;;1;1;0;1;0;09;13;
760676;636634;6517328;23;1;0;;3;0;;1;2;0;0;8;;;P;64;;2;1;2;1;0;64;08;
760681;881627;6890974;55;1;0;;3;0;;3;2;0;0;8;;;0;;;1;1;0;1;0;09;10;
760703;336581;6723648;44;1;0;;3;1;300;1;2;1;0;0;;;0;;;1;1;0;1;0;51;03;
760715;846462;6401657;26;1;0;;3;0;;3;0;0;0;0;;;0;;;1;2;2;2;1;05;11;
760719;1001677;6328394;04;1;0;;3;0;;3;0;0;0;0;;;0;;;0;0;4;;;05;09;
760735;772521;6400288;07;1;0;;3;0;;3;0;0;0;0;;;0;;;3;1;2;2;0;09;12;
760740;972147;6726302;70;1;0;;3;0;;1;2;0;0;8;;;0;;;0;0;0;2;0;03;14;
760798;793821;6907716;51;1;0;;3;0;;1;2;0;0;0;;;0;;;0;0;0;1;0;03;14;
760841;507419;6598337;86;1;0;;3;0;;3;2;0;0;0;;;0;;;1;1;0;1;0;10;12;
760851;618784;6533463;23;1;0;;3;0;;3;0;0;0;0;;;0;;;1;1;1;1;0;02;11;
760853;1009055;6833909;67;1;0;;3;0;;1;2;0;0;0;;;P;64;;0;0;0;2;0;64;06;
760861;229281;6800466;56;1;0;;3;1;30;1;1;0;0;0;;;0;;;0;0;1;1;0;09;10;
760890;644576;6511266;23;1;0;;3;0;;1;2;0;0;0;;;P;64;62;0;0;1;2;0;62;07;
760923;938504;6416852;05;1;0;;3;0;;1;0;1;0;0;;;0;;;2;2;4;;;09;16;
760926;879484;6641165;71;1;0;;3;0;;4;2;0;1;4;19;;P;25B;;1;1;0;1;0;25;NR;
760935;957558;6888321;57;1;0;;3;0;;1;2;0;0;8;;;0;;;1;1;0;1;0;17;10;
760944;541709;6396232;24;1;0;;2;1;48;1;2;0;0;9;;;0;;;1;1;0;1;0;02;09;
760949;788531;6755857;89;1;0;;3;0;;3;2;0;0;8;;;0;;;0;0;0;1;0;11;15;
760953;489173;6808335;72;1;0;;3;0;;4;1;0;0;0;;;0;;;0;0;1;1;0;17;09;
760955;975902;6698290;25;1;0;;2;1;180;3;0;0;0;0;;;0;;;0;0;0;1;0;02;09;
760971;648134;6697086;18;1;0;;3;1;204;4;2;0;0;0;;;0;;;0;0;0;2;0;12;06;
761060;717848;6432720;15;1;0;;3;0;;3;2;0;0;0;;;B;64;;0;0;2;1;0;02;05;
761063;484250;6696453;37;1;0;;3;0;;3;2;0;0;0;;;0;;;1;1;0;1;0;03;13;
761068;510296;6704232;37;1;0;;3;1;120;3;1;0;0;0;;;0;;;1;1;0;1;0;02;13;
761072;926446;6524857;73;1;0;;3;0;;1;0;0;0;0;;;0;;;1;1;1;1;0;17;05;
761087;912711;6786772;88;1;0;;3;0;;3;0;0;0;0;;;0;;;2;1;1;1;0;49;06;
761110;956005;6708455;25;1;0;;3;0;;1;2;0;1;6;09;17C;0;;;1;1;1;1;0;09;NR;
761111;659160;6225425;11;1;0;;3;0;;4;0;0;0;0;;;0;;;1;2;1;1;0;05;15;
761120;237065;6774421;56;1;0;;3;2;322;3;2;0;0;0;;;0;;;0;0;2;1;0;03;12;
761125;978212;6734244;70;1;0;;3;0;;1;2;0;0;0;;;0;;;0;0;1;1;0;09;14;
761130;687148;6820673;77;1;0;;3;0;;1;1;0;0;0;;;0;;;0;0;0;1;0;02;16;
761132;760264;6722121;89;1;0;;3;1;275;3;1;0;0;0;;;0;;;0;0;0;2;0;14;13;
761134;820165;6363918;07;1;0;;3;0;;4;0;0;0;0;;;0;;;0;0;0;2;0;06;11;
761140;1073737;6343752;06;1;0;;3;0;;2;0;0;0;0;;;0;;;4;2;4;;;52;10;
761176;906990;6818800;88;1;0;;3;0;;3;2;0;0;0;;;0;;;2;1;0;2;0;11;10;
761184;669569;6275284;81;1;0;;3;0;;3;2;0;0;0;;;0;;;0;0;0;1;0;03;12;
761190;411274;6571154;17;1;0;;3;0;;3;2;0;0;0;;;0;;;2;1;0;1;0;05;12;
761192;780208;6364258;30;1;0;;3;2;250;4;0;0;0;0;;;0;;;0;0;2;2;0;10;05;
761193;580953;6549766;87;1;0;;3;1;293;3;2;0;0;9;;;0;;;1;1;0;1;0;02;05;
761199;699748;6418886;15;1;0;;3;0;;1;2;0;0;0;;;0;;;1;1;3;1;0;52;11;
761206;523777;6402375;24;1;0;;3;0;;1;1;0;0;0;;;0;;;1;1;0;1;0;05;11;
761210;838777;6437688;07;1;0;;3;0;;1;0;0;0;0;;;0;;;2;2;4;;;05;11;
761227;477263;6334828;47;1;0;;3;0;;1;0;0;0;0;;;0;;;2;1;0;1;0;10;14;
761239;788541;6522040;42;1;0;;2;1;85;1;2;0;0;0;;;I;04;;0;0;0;1;0;04;07;
761241;636345;6721168;18;1;0;;3;0;;3;2;0;0;0;;;0;;;0;0;0;2;0;52;08;
761243;394159;6921049;50;1;0;;2;1;278;1;0;0;0;0;;;0;;;1;1;0;1;0;49;05;
761253;513811;6646246;86;1;0;;3;0;;1;1;0;0;0;;;0;;;1;1;0;1;0;03;12;
761261;529227;6817997;61;1;0;;3;1;147;1;2;0;0;7;03;09;0;;;1;1;1;1;0;03;12;
761267;946341;6514695;73;1;0;;3;0;;2;0;0;0;0;;;0;;;1;2;4;;;17;10;
761282;421319;6213417;64;1;0;;3;0;;1;0;1;0;0;;;0;;;4;1;4;;;09;13;
761302;217161;6784575;56;1;0;;3;0;;3;1;0;0;0;;;0;;;1;2;2;1;0;12;11;
761310;414541;6239445;64;1;0;;3;0;;3;2;0;0;0;;;0;;;1;1;1;1;0;13;04;
761323;619039;6205783;11;1;0;;3;0;;1;2;0;0;0;;;P;62;54;2;1;2;1;0;62;08;
761330;929355;6630744;39;1;0;;3;2;70;2;2;0;0;9;;;0;;;0;0;4;;;61;09;
761334;179479;6820853;29;1;0;;3;0;;1;2;0;0;0;;;P;10;15S;0;0;0;1;0;02;03;
761342;485058;6552561;16;1;0;;3;0;;3;0;0;0;0;;;0;;;0;0;0;1;0;10;03;
761357;511215;6212675;31;1;0;;3;0;;1;2;1;0;0;;;0;;;0;0;1;1;0;12;06;
761360;660537;6151496;66;1;0;;3;0;;2;0;0;0;0;;;0;;;4;1;4;;;58;08;
761371;901602;6656962;39;1;0;;3;0;;1;2;0;0;9;;;0;;;1;1;0;1;0;03;04;
761377;1036895;6817677;67;1;0;;3;0;;1;2;0;0;9;;;0;;;0;0;0;1;0;17;10;
761380;937313;6858514;54;1;0;;3;0;;1;2;0;0;0;;;0;;;0;0;0;2;0;09;07;
761397;927924;6928553;57;3;X;;3;0;;0;;0;1;0;;;0;;;1;1;0;1;0;25;NR;
761401;963082;6254805;83;1;0;;3;0;;4;0;0;0;0;;;0;;;0;0;0;1;0;06;11;
761407;516333;6468375;24;1;0;;3;2;324;1;0;0;0;0;;;0;;;0;0;0;1;0;05;16;
761409;657254;6830919;75;1;0;;3;0;;3;2;0;0;0;;;0;;;0;0;1;1;0;21;08;
761417;798262;6959650;08;1;0;;3;0;;1;2;0;0;8;;;0;;;0;0;0;1;0;03;14;
761431;746615;6526392;63;2;6;0;1;1;290;4;0;0;0;0;;;0;;;0;0;1;1;0;13;06;
761436;822608;6767558;21;1;0;;3;1;380;1;1;0;0;0;;;P;52;;0;0;0;1;0;52;12;
761441;955986;6474647;73;1;0;;3;0;;1;0;1;0;0;;;0;;;2;2;4;;;17;12;
761444;401443;6347440;40;1;0;;3;0;;1;2;0;1;4;51;;P;51;;0;0;0;1;0;51;NR;
761446;455814;6398942;33;1;0;;3;0;;3;2;0;2;3;02;11;0;;;1;1;0;1;0;51;NR;
761459;868470;6755174;52;1;0;;3;0;;3;2;0;0;0;;;0;;;1;1;0;2;0;02;14;
761491;837981;6695478;21;1;0;;3;2;280;3;2;0;0;0;;;0;;;0;0;0;2;0;11;13;
761501;610759;6529534;23;1;0;;3;0;;1;2;0;0;0;;;P;64;;2;1;1;1;0;64;09;
761539;914577;6538947;01;1;0;;3;0;;3;2;0;0;0;;;0;;;0;0;1;1;1;09;14;
761541;1206203;6184764;2B;1;0;;3;0;;4;0;0;0;0;;;0;;;2;2;1;2;1;06;09;
761546;831233;6841436;52;1;0;;3;1;95;3;2;0;0;0;;;P;17C;;1;1;0;2;0;17;AA;
761564;986562;6544321;74;1;0;;3;0;;1;2;0;0;0;;;0;;;1;2;2;2;0;62;15;
761570;738231;6716312;58;1;0;;3;0;;3;1;0;0;0;;;0;;;0;0;1;1;0;02;14;
761587;874272;6499328;38;1;0;;3;0;;3;2;0;0;0;;;0;;;1;1;0;1;0;10;05;
761588;996665;6788046;88;1;0;;3;0;;1;2;0;0;8;;;0;;;0;0;1;1;0;62;13;
761589;853976;6345648;84;1;0;;2;0;;4;1;0;0;0;;;0;;;0;0;0;2;0;06;10;
761592;824571;6997406;08;1;0;;3;1;280;1;2;0;0;0;;;0;;;0;0;0;1;0;11;15;
761605;828586;6765508;21;1;0;;3;0;;3;2;0;0;0;;;0;;;1;1;1;2;0;11;11;
761606;744312;6490444;63;1;0;;3;0;;1;2;0;0;0;;;I;52;62;2;1;0;1;0;52;03;
761611;512117;6924075;27;1;0;;3;0;;1;2;0;0;0;;;0;;;1;1;0;1;0;03;14;
761622;1231978;6162562;2B;1;0;;3;0;;1;0;0;0;0;;;0;;;3;2;1;1;1;10;20;
761657;739501;6866202;51;1;0;;3;0;;3;1;0;0;0;;;0;;;1;1;0;1;0;10;17;
761659;372703;6253774;64;1;0;;3;0;;1;2;0;0;0;;;0;;;0;0;3;1;0;02;16;
761662;724368;6376719;48;1;0;;2;1;53;3;0;0;0;0;;;0;;;1;1;3;2;0;05;08;
761676;1001112;6839974;57;1;0;;3;0;;2;2;0;0;0;;;0;;;0;0;2;2;0;61;08;
761688;688423;6379020;12;1;6;0;3;1;210;1;1;0;0;0;;;0;;;1;2;1;2;0;02;12;
761697;469998;6664595;86;1;0;;3;0;;3;2;0;0;0;;;0;;;0;0;0;1;0;05;15;
761698;840544;6527592;69;1;0;;3;0;;3;0;0;0;0;;;0;;;0;0;0;2;1;05;15;
761700;359439;6341791;40;1;0;;3;0;;1;2;0;0;0;;;P;51;;1;1;0;2;0;51;03;
761714;908686;6550987;01;1;0;;3;0;;3;0;0;0;0;;;0;;;3;1;1;1;0;09;11;
761720;1026990;6827757;67;1;0;;3;0;;1;2;0;0;0;;;0;;;1;1;1;1;0;03;13;
761731;756860;6556280;03;1;0;;3;0;;1;2;0;0;0;;;P;72V;64;0;0;1;2;0;72;08;
761739;702167;6942475;60;1;0;;3;0;;3;0;0;0;0;;;0;;;0;0;0;1;0;31;08;
761756;634586;6153712;66;1;0;;3;0;;2;0;0;0;0;;;0;;;4;2;4;;;58;13;
761759;674632;6521005;63;1;0;;3;0;;1;2;0;0;0;;;0;;;2;1;0;1;0;09;14;
761763;500635;6744283;72;1;0;;3;0;;1;2;0;0;9;;;0;;;0;0;0;1;0;51;09;
761786;488556;6250821;65;1;0;;3;0;;1;2;0;0;0;;;0;;;2;1;2;1;0;07;14;
761789;657086;6810933;75;1;0;;3;0;;3;2;0;0;0;;;0;;;0;0;0;2;0;03;13;
761801;435114;6796789;53;1;0;;3;0;;3;2;0;0;9;;;0;;;1;1;0;1;0;03;13;
761813;587895;6423821;46;1;0;;3;0;;1;0;0;0;0;;;0;;;2;1;3;1;0;05;15;
761844;774570;6406265;07;1;0;;3;0;;1;2;0;0;0;;;P;62;;0;0;1;2;0;62;08;
761845;768632;6766019;10;1;0;;3;1;75;3;2;0;0;0;;;0;;;1;1;0;1;0;02;13;
761852;779643;6885849;51;1;0;;3;1;130;1;1;0;0;0;;;0;;;0;0;1;1;0;03;09;
761861;867614;6655255;71;1;0;;3;0;;3;2;0;0;0;;;0;;;1;1;0;1;0;02;12;
761878;780069;6935818;08;1;0;;3;0;;1;1;0;0;9;;;0;;;0;0;0;1;0;19;09;
761881;832091;6473712;42;1;0;;3;2;61;2;0;0;0;0;;;0;;;0;0;2;2;0;05;06;
761888;985798;6340519;04;1;0;;3;1;115;3;0;0;0;0;;;0;;;0;0;3;1;0;21;09;
761894;939002;6590693;01;1;0;6;3;0;;1;2;0;0;8;;;0;;;1;1;0;1;0;03;10;
761914;641952;6912998;60;1;0;;3;2;305;1;2;0;0;0;;;0;;;0;0;0;2;0;03;16;
761923;486508;6244845;65;1;0;;3;0;;1;2;0;0;8;;;0;;;1;1;1;1;0;10;10;
761928;786388;6973744;02;1;0;;2;1;365;3;2;0;0;0;;;0;;;1;1;1;1;0;11;11;
761930;830380;6975367;08;1;0;;3;2;95;3;1;0;0;0;;;0;;;0;0;0;2;0;11;13;
761935;953523;6304834;04;1;0;;3;1;175;3;1;0;0;0;;;0;;;0;0;0;1;0;05;13;
761939;1037504;6887628;67;1;0;;3;0;;1;2;0;0;0;;;0;;;0;0;3;1;0;09;15;
761942;669401;6255307;34;1;0;;3;0;;3;0;0;0;0;;;0;;;0;0;2;2;0;03;12;
761947;253360;6812263;22;1;0;;3;0;;1;2;0;2;3;73;;0;;;1;1;0;1;0;12;NR;
761972;640729;6171640;66;1;0;;3;0;;3;0;0;0;0;;;0;;;0;0;1;1;0;25;08;
761984;505476;6846176;61;1;0;;3;0;;1;2;0;1;0;;;P;64;;1;1;0;1;0;64;NR;
761991;873598;6887045;55;1;0;;3;0;;3;2;0;0;0;;;0;;;2;1;0;1;0;11;14;
762015;509986;6908101;27;1;0;;3;2;325;1;2;0;0;0;;;0;;;0;0;1;1;0;09;11;
762016;378431;6953159;50;1;0;;3;0;;1;2;0;0;0;;;0;;;1;1;1;1;0;09;15;
762021;889811;6447242;38;1;0;;3;0;;4;0;0;0;0;;;0;;;3;2;2;1;2;03;13;
762035;802236;6370065;07;3;0;;3;0;;0;0;0;0;0;;;0;;;2;1;0;2;0;05;11;
762057;931335;6860564;54;1;0;;3;0;;3;2;0;0;9;;;0;;;1;1;0;1;0;09;14;
762060;477511;6364796;47;1;0;;3;1;310;1;2;0;0;0;;;0;;;0;0;0;1;0;02;11;
762062;705060;7048399;59;1;0;;3;0;;1;2;0;0;0;;;P;17C;;0;0;0;2;0;15;06;
762109;159654;6840999;29;1;0;A;3;1;268;4;0;0;0;0;;;0;;;0;0;2;1;0;31;08;
762126;698879;6552774;63;1;0;;3;2;148;1;2;0;0;0;;;0;;;0;0;0;1;0;03;13;
762139;739265;6602391;03;1;0;;3;0;;3;2;0;0;0;;;0;;;0;0;0;1;0;02;13;
762143;774514;6987838;02;1;0;;3;0;;1;2;0;0;9;;;0;;;0;0;0;1;0;02;13;
762144;779909;6681983;58;1;0;;3;0;;3;1;0;0;0;;;0;;;3;1;0;1;0;03;16;
762151;911937;6696843;70;1;0;;3;2;203;3;2;0;0;0;;;0;;;0;0;0;2;0;11;15;
762156;957538;6654482;25;1;0;;3;1;350;1;2;0;0;0;;;P;62;;0;0;1;1;0;62;04;
762157;796219;6719817;21;1;0;;3;0;;1;2;0;0;0;;;0;;;1;1;0;1;0;02;10;
762158;344948;6279973;40;1;0;;3;1;310;3;0;0;0;0;;;0;;;1;1;0;1;0;17;09;
762167;926115;6718705;70;1;0;;2;1;305;4;0;0;0;0;;;0;;;1;1;0;1;0;17;06;
762180;596165;6935369;76;1;0;;3;2;62;1;2;0;0;0;;;0;;;0;0;0;1;0;09;17;
762183;796389;6739801;89;1;0;;3;0;;3;2;0;0;0;;;0;;;3;1;1;2;0;02;13;
762189;693771;6420935;15;1;0;;3;0;;1;1;0;0;0;;;0;;;2;1;4;;;09;14;
762195;780664;7005777;59;1;0;;3;0;;3;2;0;0;8;;;0;;;1;1;1;1;0;02;14;
762209;579691;6877540;27;1;0;;3;0;;1;2;0;0;8;;;0;;;0;0;0;1;0;03;13;
762219;1008448;6763961;68;1;0;;3;0;;1;2;0;0;8;;;0;;;0;0;0;2;0;62;10;
762220;988525;6540308;74;1;0;;3;0;;1;2;0;0;0;;;0;;;3;2;4;;;62;11;
762222;648016;6920943;60;1;0;;3;0;;3;2;0;0;6;19;;0;;;0;0;0;1;0;20;08;
762234;980348;6750214;70;1;0;;3;0;;2;2;0;0;0;;;0;;;0;0;3;1;0;61;10;
762236;456391;6468871;16;1;0;;3;2;337;1;2;0;0;0;;;0;;;0;0;0;1;0;51;10;
762256;921242;6616825;39;1;0;;3;1;328;3;0;0;0;0;;;0;;;0;0;0;1;1;03;15;
762257;499537;6370607;47;1;0;;3;0;;1;2;1;0;0;;;0;;;0;0;1;1;0;02;13;
762268;662308;6718951;45;1;0;;3;1;250;1;2;0;0;0;;;0;;;0;0;0;2;0;02;09;
762272;1020838;6809822;67;1;0;;3;0;;1;2;0;0;0;;;0;;;0;0;0;2;0;61;13;
762276;810771;6433931;07;1;0;;3;0;;1;2;0;0;0;;;P;64;62;0;0;0;2;0;64;10;
762282;596004;6437740;19;1;0;;3;0;;1;1;0;0;0;;;0;;;0;0;0;1;0;05;13;
762285;864798;6793180;52;1;0;;3;0;;1;1;0;0;0;;;0;;;1;1;0;1;0;02;12;
762294;421319;6213417;64;1;0;;3;0;;2;0;0;0;0;;;0;;;4;2;3;1;0;09;17;
762317;889990;6701029;70;1;0;;3;0;;1;2;0;0;8;;;0;;;1;1;0;1;0;24;11;
762372;634211;6347507;12;1;0;;3;1;170;1;1;0;0;0;;;0;;;0;0;1;2;0;17;09;
762379;159574;6831006;29;1;0;;3;1;143;1;2;0;0;0;;;P;73;64;0;0;0;1;0;73;05;
762396;597885;6423737;46;1;0;;3;0;;4;0;0;0;0;;;0;;;3;1;1;1;0;05;12;
762405;884355;6743046;52;1;0;;3;0;;1;2;0;0;0;;;0;;;0;0;0;1;0;03;17;
762411;384903;6279646;64;1;0;;3;0;;1;0;0;0;0;;;0;;;2;2;1;1;0;02;13;
762424;905029;6241319;13;3;3;0;3;2;112;0;2;1;0;0;;;0;;;0;0;1;2;0;57;08;
762425;578358;6717656;41;1;0;;3;0;;1;2;0;0;8;;;0;;;1;1;0;2;0;03;15;
762500;1039757;6342050;06;1;8;0;3;0;;1;0;0;0;0;;;0;;;4;2;4;;;52;10;
762509;764462;6510255;42;1;0;A;3;0;;3;1;0;0;0;;;0;;;1;1;3;1;1;09;11;
762511;495959;6662382;37;1;0;;3;1;275;4;1;0;0;0;;;0;;;0;0;0;2;0;05;10;
762522;776649;7003812;59;1;0;;3;0;;3;2;0;0;9;;;0;;;1;1;0;1;0;03;15;
762534;681169;6822722;77;1;0;;3;0;;1;2;0;0;0;;;0;;;0;0;0;1;0;02;14;
762548;973349;6518458;73;1;0;;3;0;;2;2;0;0;0;;;0;;;2;2;4;;;61;14;
762565;928151;6490873;73;1;0;;3;0;;2;0;0;0;0;;;0;;;2;2;3;1;0;09;13;
762566;913739;6325156;04;1;0;;3;0;;4;2;0;0;0;;;0;;;2;1;1;1;1;05;09;
762570;454261;6452903;17;1;0;;3;0;;1;2;0;0;0;;;P;51;;2;1;0;1;0;51;10;
762592;541626;6386242;47;1;0;;3;1;148;1;2;0;0;0;;;P;64;51;0;0;0;1;0;51;05;
762616;744058;6460473;43;1;0;;3;0;;1;1;1;0;0;;;0;;;2;1;2;1;0;09;09;
762619;616151;6457553;19;1;0;;3;0;;1;0;0;0;0;;;0;;;0;0;0;0;0;12;09;
762641;1047497;6887541;67;1;0;;3;0;;1;2;0;0;8;;;0;;;1;1;0;2;0;09;11;
762670;701408;6852533;77;1;0;;3;0;;3;2;0;0;0;;;0;;;0;0;0;1;0;03;16;
762700;604320;6715441;41;1;0;;3;1;60;1;2;0;0;0;;;P;53CO;;0;0;0;2;0;53;AA;
762747;802575;6410023;07;1;0;;3;0;;1;1;0;0;0;;;0;;;2;1;1;1;0;61;13;
762749;950113;6372795;04;1;0;;3;0;;1;1;0;0;0;;;0;;;0;0;4;;;09;18;
762756;623720;6287656;81;1;0;6;3;1;392;1;2;0;0;0;;;0;;;1;1;0;1;0;05;11;
762757;422408;6467153;33;1;0;;3;2;188;1;2;0;1;9;;;P;51;;0;0;0;1;0;51;NR;
762790;738202;6358620;48;1;8;0;3;0;;2;0;0;0;0;;;0;;;4;3;5;;;09;14;
762794;529393;6837983;61;1;0;;3;0;;1;2;0;0;0;;;P;73;;1;1;0;1;0;73;10;
762820;853805;6325669;84;1;0;;3;1;178;3;0;0;0;0;;;0;;;0;0;0;1;0;17;09;
762826;679990;6682829;18;1;0;;3;0;;1;2;0;0;8;;;0;;;0;0;0;2;0;52;09;
762836;243529;6832330;22;1;0;;3;0;;1;2;0;0;0;;;P;53CO;64;0;0;1;1;0;53;05;
762838;682600;6992615;80;1;0;;3;0;;3;2;0;0;0;;;0;;;1;1;0;1;0;02;12;
762863;892568;6419245;26;1;0;;3;0;;1;1;0;0;0;;;0;;;3;2;3;1;1;62;16;
762883;496187;6448561;24;1;0;;3;0;;4;0;0;0;0;;;0;;;0;0;0;1;0;10;10;
762887;730393;6498554;63;1;0;;3;0;;1;2;0;0;0;;;0;;;1;1;0;1;0;03;14;
762890;616110;6691359;41;1;0;;3;0;;4;1;0;0;0;;;0;;;1;1;0;2;0;12;09;
762895;976413;6410531;05;1;8;;3;0;;1;;0;0;0;;;0;;;1;2;4;;;63;05;
762896;783243;6604016;71;1;0;;3;0;;3;2;0;0;0;;;0;;;2;1;0;1;0;03;14;
762901;981699;6328566;04;3;8;;3;0;;0;;0;0;0;;;0;;;0;0;4;;;54;09;
762917;881455;6870987;55;1;0;;3;0;;1;2;0;0;0;;;0;;;1;1;0;1;0;09;09;
762925;549204;6216355;09;1;0;;3;0;;1;2;0;0;0;;;0;;;0;0;2;1;0;05;15;
762944;809112;6825635;10;1;0;;3;2;150;4;1;0;0;0;;;0;;;1;1;0;1;0;13;10;
762945;458274;6454868;17;1;0;;3;1;258;1;1;0;0;0;;;0;;;0;0;0;1;0;51;13;
762949;644121;6695122;18;1;0;;3;0;;4;2;0;0;0;;;0;;;0;0;0;2;0;12;06;
762953;737743;6422562;43;1;0;;3;0;;1;1;0;0;0;;;0;;;1;1;1;1;0;52;11;
762971;855573;6649363;71;1;0;;3;0;;3;2;0;0;0;;;0;;;0;0;0;1;0;14;09;
762978;474737;6512680;16;1;0;;3;0;;4;2;0;0;0;;;0;;;1;1;0;1;0;10;16;
762980;669578;6632955;18;1;0;;3;0;;3;2;0;0;0;;;0;;;2;1;0;1;0;02;14;
762996;593243;6585633;23;1;0;;3;1;260;3;1;0;0;0;;;0;;;0;0;0;1;0;02;08;
763002;698289;6482840;63;1;0;8;3;0;;3;1;0;0;0;;;0;;;0;0;2;1;1;09;15;
763005;933885;6692657;25;1;0;;3;0;;1;2;0;0;8;;;P;61;;0;0;0;1;0;61;09;
763009;658489;6145521;66;1;0;;3;0;;3;0;0;0;0;;;0;;;0;0;3;1;0;05;11;
763024;569381;6360037;46;1;0;6;3;1;22;3;1;0;0;0;;;0;;;0;0;2;1;0;17;09;
763035;360328;6939315;50;1;0;;3;0;;1;2;0;0;0;;;P;17C;;1;1;0;1;0;17;04;
763056;626727;6527402;23;1;6;0;3;1;133;1;0;0;0;0;;;0;;;1;1;0;1;0;02;11;
763063;770557;6404301;07;1;0;6;3;0;;1;2;0;0;9;;;0;;;0;0;0;2;0;52;12;
763068;535204;6214473;31;1;0;;3;0;;1;1;0;0;0;;;0;;;3;2;1;1;0;09;14;
763071;478567;6250904;65;1;0;;3;0;;3;2;0;0;0;;;0;;;1;1;0;1;0;24;07;
763076;504874;6532414;16;1;0;;3;0;;3;1;0;0;0;;;0;;;0;0;0;1;0;14;04;
763080;947204;6266929;83;1;0;;3;0;;3;0;0;0;0;;;0;;;1;1;3;1;1;06;12;
763087;758146;6472343;43;1;0;;3;2;342;1;2;0;0;0;;;0;;;0;0;0;1;0;61;12;
763088;636215;6467376;19;1;0;;3;2;274;1;1;0;0;0;;;0;;;1;2;3;1;0;11;12;
763091;854292;6499499;38;1;0;;3;1;291;4;2;0;0;0;;;0;;;0;0;1;1;0;10;04;
763157;691763;6301070;12;1;0;;3;0;;3;0;0;0;0;;;0;;;1;2;3;2;0;05;16;
763167;609255;6349714;82;1;0;6;3;0;;1;1;0;0;0;;;0;;;0;0;0;1;0;05;11;
763175;782225;6484127;42;3;0;;3;0;;0;2;0;0;8;;;0;;;1;1;1;1;0;61;13;
763188;525132;6204568;09;1;0;;3;0;;1;2;0;0;0;;;0;;;4;1;4;;;09;16;
763195;562105;6446015;24;1;0;;3;0;;1;0;0;0;0;;;0;;;3;1;0;2;0;05;11;
763201;281048;6776063;56;2;0;;1;1;250;1;0;0;0;0;;;0;;;0;0;1;1;0;10;09;
763215;627816;6299609;81;1;0;;3;1;95;3;1;0;0;0;;;0;;;0;0;2;1;0;05;10;
763224;427826;6882795;14;1;0;;3;0;;3;2;0;0;0;;;0;;;0;0;0;1;0;02;10;
763252;598970;6553612;23;1;0;;3;0;;4;2;0;0;0;;;0;;;2;1;0;1;0;02;NR;
763259;642324;6719119;18;1;0;;3;0;;3;2;0;0;8;;;0;;;0;0;0;2;0;52;11;
