idp;a;espar;ori;veget;datemort;c13;v;w
770308;2;64;1;5;1;107;0.943;50.10
770308;11;64;1;5;1;128;1.484;16.45
770330;3;21C;1;5;1;46;0.085;88.41
770331;2;12V;1;5;1;25;0.016;88.42
770391;8;31;0;5;1;25;0.014;88.42
770391;9;31;0;5;1;28;0.019;88.41
770499;2;62;1;C;2;112;0.953;39.28
770507;6;09;0;5;1;30;0.024;88.41
770507;7;09;0;5;1;61;0.192;88.40
770507;10;09;0;5;1;26;0.013;88.42
770528;9;52;1;5;1;41;0.048;88.41
770528;14;52;1;C;1;56;0.107;88.40
770551;1;22M;1;5;1;95;0.582;50.06
770551;20;17C;1;5;1;98;0.700;40.96
770551;21;17C;1;5;1;90;0.573;43.30
770586;4;10;0;5;1;24;0.012;123.37
770586;9;10;0;5;1;41;0.069;91.63
770586;10;10;0;5;1;30;0.028;88.41
770586;11;10;0;5;1;40;0.064;100.46
770586;16;10;0;5;2;36;0.048;88.41
770586;17;10;0;5;1;34;0.041;88.41
770586;19;10;0;5;1;49;0.107;88.40
770586;25;10;0;5;2;33;0.038;88.41
770586;29;10;0;5;2;26;0.017;88.42
770586;30;10;0;5;1;41;0.069;88.41
770586;31;10;0;5;2;28;0.022;88.41
770586;32;10;0;5;1;52;0.124;88.40
770586;34;10;0;5;1;32;0.034;105.80
770682;17;11;0;C;2;33;0.038;88.84
770792;2;51;1;C;2;49;0.098;88.40
770792;5;51;1;5;1;79;0.352;39.29
770792;9;51;1;5;1;68;0.239;88.39
770792;10;51;1;5;1;75;0.308;39.29
770792;19;51;1;C;2;54;0.129;88.40
770792;21;51;1;5;1;49;0.098;88.40
770860;4;11;0;5;2;30;0.028;88.41
770882;11;05;0;5;2;26;0.015;88.42
770882;18;05;0;5;1;39;0.050;88.41
770908;9;05;0;5;1;27;0.017;88.41
770908;11;05;0;5;1;35;0.037;88.41
770908;12;05;0;5;1;25;0.013;88.42
770908;20;05;0;5;2;27;0.017;88.41
770908;23;05;0;5;1;26;0.015;88.42
770927;10;74J;1;A;;75;0.411;39.29
770933;1;62;1;5;1;30;0.023;88.41
770966;15;11;1;5;1;34;0.041;88.41
770997;13;03;1;5;2;29;0.025;88.41
771052;8;24;0;5;1;25;0.017;88.42
771052;18;24;0;5;1;28;0.026;88.41
771074;13;52;1;5;1;76;0.315;39.29
771074;14;52;1;5;1;51;0.117;88.40
771134;6;31;0;C;1;26;0.016;88.42
771137;1;02;1;5;2;46;0.101;88.41
771137;2;02;1;5;2;42;0.078;88.41
771137;4;02;0;5;2;54;0.156;88.40
771137;7;02;0;5;2;44;0.090;88.41
771137;9;02;0;5;1;68;0.278;88.39
771143;7;17C;1;5;1;26;0.014;88.42
771148;5;62;1;C;2;84;0.536;39.29
771148;9;62;1;5;1;28;0.020;88.41
771148;11;22M;0;5;1;42;0.078;88.41
771148;24;02;1;5;1;36;0.049;88.41
771149;7;31;0;5;2;32;0.026;88.41
771149;8;31;0;5;2;41;0.045;88.41
771149;16;49AE;0;C;2;55;0.094;88.40
771149;18;14;0;5;1;81;0.412;39.29
771174;10;61;1;5;1;39;0.057;88.41
771208;1;12V;1;5;1;25;0.012;88.42
771209;7;17C;0;C;2;109;0.791;39.39
771209;8;17C;0;5;1;39;0.065;88.41
771209;16;22M;1;5;1;54;0.137;88.40
771209;17;31;0;C;2;31;0.024;88.41
771209;18;31;0;C;2;25;0.014;88.42
771209;19;31;0;5;1;27;0.017;88.41
771242;9;02;1;5;2;28;0.019;88.41
771254;1;02;1;5;2;48;0.114;88.41
771254;3;02;1;C;2;177;2.406;14.14
771254;18;02;1;C;1;117;0.973;39.28
771319;9;62;1;5;1;88;0.563;39.29
771319;10;62;1;5;1;87;0.547;39.29
771404;20;11;0;5;1;29;0.025;88.41
771411;4;31;0;5;2;28;0.019;88.41
771492;1;23A;1;5;2;52;0.086;88.40
771503;9;09;0;C;2;25;0.016;88.42
771540;1;12V;1;C;2;87;0.457;39.29
771540;3;17C;0;C;2;26;0.018;88.42
771540;4;17C;0;5;2;25;0.016;88.42
771540;12;17C;0;5;1;31;0.035;88.41
771540;15;17C;0;5;1;24;0.013;88.42
771540;19;12V;1;C;2;118;0.892;14.27
771540;20;12V;1;C;2;100;0.622;39.29
771540;22;12V;1;C;2;88;0.468;39.29
771616;18;02;0;5;2;47;0.108;88.41
771653;8;10;0;5;1;31;0.028;88.41
771653;9;10;0;5;1;25;0.011;88.42
771720;13;17C;1;5;1;120;1.203;20.21
771739;8;09;1;5;1;28;0.025;88.41
771739;10;09;1;5;1;41;0.081;88.41
771739;19;25M;0;5;1;75;0.213;39.29
771963;2;51;1;A;;65;0.212;88.39
771963;7;51;1;A;;64;0.204;88.39
771982;1;11;0;5;2;30;0.028;88.41
771982;8;11;0;C;2;31;0.031;88.41
772014;4;62;1;5;2;32;0.030;88.41
772014;11;62;1;5;2;40;0.064;88.41
772060;5;09;1;C;2;223;4.455;14.14
772060;7;09;1;C;2;154;1.929;14.14
772098;10;02;0;5;2;36;0.047;88.41
772098;11;02;0;5;1;50;0.120;88.40
772111;3;12V;0;C;2;62;0.210;88.40
772153;2;10;0;C;2;28;0.019;88.41
772153;4;10;1;C;2;238;2.713;20.13
772153;12;10;1;C;2;263;3.121;14.14
772153;15;31;0;5;1;26;0.016;88.42
772160;1;02;1;5;2;101;0.655;39.28
772181;9;11;0;5;2;26;0.017;88.42
772181;12;25M;1;C;2;47;0.075;88.41
772220;7;10;0;5;1;32;0.034;88.41
772220;15;10;0;5;1;28;0.022;88.41
772220;17;10;0;5;2;30;0.028;88.41
772232;3;09;0;C;2;25;0.010;88.42
772232;8;09;0;C;2;43;0.076;88.41
772236;3;52;1;5;2;33;0.027;88.41
772236;12;52;1;C;2;98;0.447;39.29
772236;15;52;1;5;1;29;0.019;88.41
772236;20;52;1;5;1;29;0.019;88.41
772236;22;52;1;5;1;32;0.025;88.41
772236;25;52;1;5;1;29;0.019;88.41
772263;2;52;1;5;2;29;0.019;88.41
772263;5;52;1;5;1;34;0.029;88.41
772263;14;52;1;C;2;67;0.170;88.39
772287;2;25M;1;5;1;30;0.025;88.41
772302;3;13G;1;C;2;86;0.529;39.29
772312;9;10;0;5;2;43;0.079;88.41
772312;14;10;0;5;2;36;0.047;88.41
772316;11;49SN;1;5;1;24;0.010;100.36
772432;1;02;1;5;2;32;0.033;88.41
772432;3;02;1;5;2;38;0.058;88.41
772432;15;49AM;1;5;2;37;0.033;88.41
772447;6;64;1;C;1;88;0.557;39.29
772505;10;51;1;5;1;90;0.489;39.29
772530;3;69JC;1;5;2;25;0.011;88.42
772539;3;12V;0;C;1;55;0.163;88.40
772539;5;12V;0;5;1;63;0.226;88.39
772539;16;12V;1;C;1;74;0.328;39.29
772553;1;10;1;5;2;207;1.873;14.14
772553;10;10;1;C;2;124;0.736;14.14
772607;8;17C;1;5;2;24;0.012;88.42
772624;2;55;1;5;1;48;0.071;88.41
772624;8;55;1;5;1;35;0.034;88.41
772624;11;55;1;5;1;34;0.032;88.41
772624;12;55;1;5;1;31;0.026;88.41
772683;6;14;0;5;2;25;0.015;88.42
772683;11;14;1;5;1;30;0.030;92.92
772683;13;14;1;5;1;32;0.037;104.16
772683;21;14;0;5;1;40;0.072;156.30
772697;1;02;1;5;2;73;0.308;39.29
772757;8;12V;1;5;1;55;0.163;88.40
772797;6;10;0;5;2;48;0.100;88.41
772797;17;10;0;5;1;26;0.015;88.42
772810;4;17C;0;5;1;40;0.065;88.41
772861;3;03;1;5;2;104;0.573;39.28
772918;6;17C;0;C;2;103;0.767;39.95
772918;8;17C;0;C;2;102;0.750;41.05
772947;2;18C;1;5;1;51;0.111;88.40
772947;3;18C;1;5;1;39;0.054;88.41
772955;1;10;0;5;1;72;0.258;39.29
772955;3;10;0;A;;73;0.265;39.29
773028;4;03;1;5;2;117;0.995;39.28
773028;6;03;1;5;2;125;1.158;14.14
773075;1;23AB;1;C;1;65;0.147;88.39
773075;4;23AB;1;C;2;50;0.079;88.40
773081;4;23AB;1;5;1;40;0.046;88.41
773125;10;09;0;C;2;29;0.028;88.41
773161;4;10;0;5;2;42;0.063;88.41
773161;9;10;0;5;2;26;0.012;88.42
773161;11;10;0;5;2;33;0.031;88.41
773161;18;10;0;5;2;26;0.012;88.42
773161;21;10;0;5;2;25;0.010;88.42
773161;22;10;0;5;1;40;0.055;88.41
773161;24;10;0;C;2;37;0.044;88.41
773190;7;64;1;5;1;107;0.943;39.28
773198;1;03;1;5;2;47;0.119;88.41
773198;3;03;1;5;2;36;0.055;88.41
773198;7;03;0;5;1;43;0.093;88.41
773198;8;03;0;5;1;44;0.099;88.41
773198;9;03;0;5;1;57;0.198;88.40
773198;17;03;1;5;2;33;0.041;88.41
773198;24;03;0;5;1;38;0.065;88.41
773215;11;62;1;5;2;123;1.365;14.14
773235;5;02;1;5;2;131;1.196;14.36
773271;2;61;1;5;2;28;0.017;88.41
773271;16;62;1;5;2;41;0.064;88.41
773304;3;52;1;5;1;78;0.336;39.46
773304;4;52;1;5;2;59;0.168;88.40
773304;10;23AB;0;5;1;28;0.020;88.41
773304;20;03;0;5;2;43;0.093;88.41
773304;22;23AB;0;5;1;24;0.013;88.42
773386;1;09;0;5;1;138;1.303;14.14
773440;14;10;0;5;1;27;0.018;88.41
773470;5;09;0;5;2;27;0.016;88.41
773470;6;09;0;5;1;51;0.114;88.40
773470;8;09;0;C;2;26;0.014;88.42
773484;14;09;1;5;1;27;0.022;88.41
773491;2;10;1;C;2;133;1.005;17.47
773491;3;10;0;5;1;30;0.025;88.41
773491;5;10;0;5;2;25;0.011;88.42
773491;8;10;0;C;2;121;0.838;18.80
773491;9;10;0;5;2;126;0.906;18.43
773491;10;10;0;5;2;24;0.008;88.42
773491;17;10;0;5;2;93;0.492;39.75
773491;20;10;0;C;2;170;1.574;14.14
773534;7;14;0;5;2;32;0.037;88.41
773534;25;14;0;5;2;49;0.123;88.40
773563;17;52;1;C;2;29;0.019;88.41
773578;1;40;0;5;2;30;0.019;88.41
773602;22;74H;1;5;1;73;0.383;39.29
773627;3;05;1;5;2;35;0.037;88.41
773627;10;05;1;5;2;38;0.047;88.41
773627;19;05;1;5;2;40;0.054;88.41
773627;21;05;1;5;2;42;0.061;88.41
773627;26;05;1;5;2;43;0.065;88.41
773709;8;03;0;5;2;31;0.032;88.41
773743;3;02;1;A;;83;0.446;45.52
773743;7;10;1;A;;120;0.824;14.14
773762;11;18C;1;5;2;29;0.023;88.41
773762;21;18C;0;5;1;29;0.023;88.41
773762;22;18C;0;5;1;27;0.019;88.41
773762;23;18C;1;5;1;24;0.012;88.42
773814;9;61;1;C;2;83;0.487;39.29
773814;17;62;1;5;1;75;0.375;39.29
773814;19;62;1;C;2;77;0.401;39.29
773814;24;62;1;5;2;62;0.227;88.40
773817;3;63;1;5;1;107;0.727;51.24
773821;15;52;1;C;2;56;0.107;88.40
773821;23;54;1;5;1;24;0.011;88.42
773823;7;10;0;C;1;44;0.082;88.41
773823;10;10;0;5;2;40;0.064;88.41
773823;12;10;0;5;2;28;0.022;88.41
773823;13;10;0;5;2;31;0.031;88.41
773823;15;10;0;5;1;39;0.060;88.41
773840;1;09;1;C;2;102;0.756;39.28
773840;8;09;1;C;1;24;0.013;88.42
773899;8;02;1;5;1;28;0.019;88.41
773903;4;11;0;5;2;30;0.028;88.41
773919;4;11;0;C;1;25;0.015;88.42
773919;6;03;1;C;1;141;1.524;14.14
773919;13;11;0;C;2;26;0.017;88.42
773919;18;17C;0;5;1;31;0.035;88.41
773973;6;02;0;5;2;30;0.026;88.41
773980;2;10;0;C;1;48;0.106;88.41
773980;3;10;0;C;1;32;0.031;88.41
773980;9;10;0;C;1;39;0.060;88.41
774003;5;03;0;5;2;27;0.019;88.41
774003;8;03;0;5;1;24;0.010;88.42
774020;7;18C;1;5;1;88;0.445;39.29
774020;14;10;0;5;2;45;0.085;88.41
774020;15;10;0;5;2;31;0.029;88.41
774020;16;10;0;5;2;32;0.032;88.41
774020;17;10;0;5;2;26;0.015;88.42
774021;6;52;1;C;2;47;0.095;88.41
774051;5;09;1;5;2;49;0.103;88.40
774051;6;09;1;5;2;40;0.059;88.41
774156;8;03;0;5;2;27;0.019;88.41
774156;9;03;0;5;2;30;0.028;88.41
774242;7;05;1;5;1;103;0.393;39.28
774242;10;05;1;5;2;129;0.662;14.14
774262;4;10;0;5;2;27;0.020;88.41
774262;11;10;0;5;2;24;0.012;88.42
774262;13;10;0;5;2;26;0.017;88.42
774262;17;10;0;5;2;26;0.017;88.42
774262;22;10;0;C;2;30;0.028;88.41
774262;23;10;0;C;2;51;0.118;88.40
774262;25;10;0;5;2;27;0.020;88.41
774262;27;10;0;5;2;24;0.012;88.42
774266;6;02;1;5;2;38;0.058;88.41
774266;10;02;1;5;2;45;0.095;88.41
774266;13;02;0;5;2;43;0.084;88.41
774266;16;02;0;5;2;24;0.008;88.42
774280;10;10;0;5;1;24;0.011;88.42
774280;11;10;0;5;1;31;0.029;88.41
774285;12;03;0;5;1;64;0.265;88.39
774313;10;24;1;5;1;44;0.102;88.41
774313;21;11;0;5;1;27;0.020;88.41
774365;9;09;1;5;2;97;0.674;39.29
774424;11;62;1;C;2;90;0.637;39.29
774480;5;02;1;5;1;85;0.472;39.29
774497;6;02;1;5;2;33;0.036;88.41
774497;14;31;0;5;2;27;0.017;88.41
774497;22;02;1;5;2;40;0.065;88.41
774549;2;25C;0;5;1;30;0.025;88.41
774549;9;25C;0;5;1;25;0.015;88.42
774549;14;12V;0;5;1;31;0.027;88.41
774549;23;12V;0;5;1;24;0.009;88.42
774562;2;64;1;5;1;101;0.814;50.49
774654;11;62;1;5;2;29;0.020;88.41
774662;8;52;1;5;2;78;0.336;39.29
774662;12;52;1;5;2;41;0.067;88.41
774662;15;52;1;5;2;34;0.042;88.41
774726;4;25M;0;5;1;49;0.082;88.40
774726;9;25M;0;C;1;29;0.023;88.41
774726;13;25M;0;C;1;55;0.107;88.40
774726;16;25M;0;C;1;48;0.078;88.41
774726;17;25M;0;C;1;38;0.045;88.41
774726;18;25M;0;C;1;34;0.034;88.41
774726;19;25M;0;C;1;90;0.316;39.29
774746;25;03;1;5;2;30;0.022;88.41
774751;6;05;1;A;;67;0.210;88.39
774751;7;05;1;A;;82;0.337;39.29
774751;8;05;1;A;;72;0.249;39.29
774751;9;05;1;A;;79;0.309;39.29
774751;18;05;0;5;2;36;0.043;88.41
774806;6;23PA;0;5;2;31;0.026;88.41
774806;7;23PA;0;5;2;35;0.036;88.41
774806;8;23PA;0;5;2;36;0.038;88.41
774845;2;57A;1;5;2;61;0.131;88.40
774855;14;14;0;5;1;27;0.020;143.88
774916;9;52;1;5;2;78;0.250;39.29
774930;4;64;1;5;1;55;0.162;88.40
774930;7;64;1;5;1;35;0.042;88.41
774930;14;64;1;5;1;72;0.337;39.29
774943;17;51;1;C;2;72;0.277;39.29
774945;1;52;1;5;2;62;0.139;88.40
774945;2;52;1;5;2;101;0.483;39.28
774945;14;52;1;C;2;133;0.975;15.52
774945;19;52;1;C;2;81;0.275;39.41
774945;20;52;1;5;2;80;0.267;39.75
774945;21;52;1;C;2;95;0.413;39.29
774949;3;64;1;5;1;98;0.736;39.29
774974;3;10;0;5;2;125;0.820;14.14
774974;5;10;0;C;2;139;1.006;14.14
775075;11;05;0;5;1;36;0.034;88.41
775082;1;02;1;5;2;29;0.022;88.41
775082;13;10;1;5;1;114;0.745;39.28
775122;7;62;1;C;1;118;1.158;14.14
775128;2;11;0;5;2;32;0.034;88.41
775128;3;11;0;5;2;26;0.016;88.42
775128;4;17C;1;5;2;49;0.140;88.40
775128;10;21C;1;5;2;51;0.116;88.40
775167;6;02;1;5;2;148;1.633;18.93
775191;10;18C;1;5;2;43;0.071;88.41
775241;5;10;0;5;1;38;0.054;88.41
775241;6;10;0;5;2;29;0.023;88.41
775241;7;10;0;5;2;33;0.036;88.41
775241;8;10;0;5;2;26;0.015;88.42
775241;14;10;0;5;2;37;0.050;88.41
775241;15;10;0;5;2;34;0.039;88.41
775241;17;10;0;5;2;37;0.050;88.41
775241;20;10;0;5;2;38;0.054;88.41
775241;23;10;0;5;2;153;1.206;14.14
775241;24;10;0;5;2;39;0.058;88.41
775241;31;10;0;5;2;98;0.502;39.29
775244;11;02;0;5;2;54;0.146;88.40
775263;9;23SO;1;5;1;28;0.018;88.41
775263;14;23SO;0;5;1;30;0.022;88.41
775263;23;23AB;0;5;1;71;0.180;39.29
775267;3;03;1;5;2;29;0.025;88.41
775285;14;02;1;5;2;57;0.146;88.40
775296;13;52;1;5;1;25;0.012;88.42
775296;19;52;1;5;1;34;0.029;88.41
775329;3;62;1;5;2;35;0.046;88.41
775334;2;10;0;5;2;50;0.113;88.40
775334;4;10;0;5;2;69;0.235;88.39
775334;5;10;0;5;1;32;0.034;88.41
775334;10;10;0;5;2;74;0.273;39.29
775334;18;10;0;5;2;101;0.516;39.28
775334;22;10;0;5;1;68;0.228;88.39
775334;23;10;0;5;2;99;0.496;39.29
775412;6;03;0;5;2;25;0.014;88.42
775418;6;62;1;C;1;36;0.045;88.41
775443;2;25M;1;5;2;27;0.019;88.41
775443;9;19;1;5;2;87;0.612;41.12
775464;5;10;0;5;2;46;0.095;88.41
775464;11;10;1;5;2;120;0.824;14.14
775532;1;05;1;5;1;26;0.011;107.31
775536;11;03;0;5;2;28;0.022;88.41
775536;15;03;0;5;2;31;0.030;88.41
775536;16;03;0;5;1;46;0.092;88.41
775536;18;03;0;5;1;30;0.027;88.41
775577;1;05;0;5;2;24;0.013;88.42
775577;7;05;0;5;1;28;0.019;88.41
775590;2;24;1;5;2;43;0.096;88.41
775590;7;25M;0;5;1;35;0.037;88.41
775598;4;21C;0;5;2;30;0.027;88.41
775600;8;61;1;5;1;24;0.011;88.42
775600;17;61;1;C;1;32;0.033;88.41
775600;27;61;1;C;1;52;0.142;88.40
775600;31;61;1;5;1;37;0.052;88.41
775605;4;64;1;5;1;62;0.220;88.40
775605;20;64;1;5;1;53;0.142;88.40
775650;6;72V;1;5;1;43;0.079;88.41
775650;7;52;1;5;1;33;0.027;88.41
775650;10;03;2;C;2;40;0.063;88.41
775652;10;73;1;5;1;27;0.013;88.41
775678;11;52;1;5;2;76;0.315;39.29
775678;14;10;0;5;2;35;0.043;88.41
775684;8;03;1;5;2;35;0.050;88.41
775684;15;31;0;5;1;25;0.014;88.42
775761;1;64;1;5;1;29;0.020;88.41
775817;16;49SN;1;5;2;30;0.019;96.87
775820;7;10;0;5;1;36;0.042;88.41
775820;13;10;0;5;2;42;0.065;88.41
775820;14;10;0;5;1;35;0.039;88.41
775820;16;10;0;5;1;33;0.033;88.41
775820;17;10;0;5;2;57;0.139;88.40
775820;19;10;0;5;2;40;0.057;88.41
775820;23;10;0;5;1;40;0.057;88.41
775820;24;10;0;5;1;24;0.010;88.42
775820;27;10;0;5;2;30;0.024;88.41
775820;28;10;0;5;2;47;0.087;88.41
775820;32;10;0;5;1;41;0.061;88.41
775820;33;10;0;5;2;28;0.019;88.41
775820;34;10;0;5;2;44;0.073;88.41
775837;1;53CO;1;5;2;320;12.129;14.13
775839;3;05;0;5;1;31;0.025;88.41
775839;4;05;0;5;1;38;0.043;88.41
775839;8;05;0;5;1;27;0.018;88.41
775869;9;10;1;5;1;66;0.232;88.39
775871;6;10;1;5;2;42;0.074;88.41
775871;10;10;0;5;2;26;0.013;88.42
775902;1;10;1;5;2;78;0.310;39.29
775902;3;10;1;5;2;77;0.301;39.29
775980;3;31;0;5;2;43;0.049;88.41
775980;5;31;0;5;2;26;0.016;88.42
775980;16;31;0;5;2;25;0.014;88.42
775980;18;31;0;5;2;29;0.021;88.41
775980;19;31;0;5;2;29;0.021;88.41
775980;21;31;0;5;2;29;0.021;88.41
776020;6;40;0;5;2;37;0.031;88.41
776036;10;25M;0;5;1;77;0.226;39.29
776036;11;25M;0;5;1;60;0.130;88.40
776037;7;62;1;5;1;29;0.023;88.41
776037;17;03;1;5;2;33;0.041;88.41
776063;3;02;1;5;2;33;0.036;88.41
776066;3;03;1;5;2;100;0.758;39.29
776146;3;23AB;0;5;1;28;0.018;88.41
776201;5;05;0;5;2;28;0.019;88.41
776201;12;05;0;5;2;35;0.037;88.41
776201;13;05;0;5;2;47;0.082;88.41
776201;14;05;0;5;2;41;0.058;88.41
776201;15;05;0;5;2;27;0.017;88.41
776202;2;52;1;5;1;69;0.248;88.39
776202;18;05;0;5;2;30;0.025;88.41
776204;11;25C;0;A;;36;0.040;88.41
776234;12;10;1;5;1;52;0.130;88.40
776259;19;62;1;5;1;85;0.516;39.29
776265;9;52;1;5;1;89;0.350;39.29
776291;11;10;0;5;1;25;0.015;88.42
776370;4;38AU;0;5;2;27;0.015;88.41
776438;1;77;1;5;1;47;0.065;88.41
776438;3;77;1;5;1;25;0.013;88.42
776438;4;77;1;5;1;27;0.016;88.41
776438;5;77;1;5;1;37;0.035;88.41
776438;6;77;1;5;1;32;0.024;88.41
776438;7;77;1;5;1;41;0.046;88.41
776438;8;77;1;5;1;36;0.033;88.41
776438;9;77;1;5;1;33;0.026;88.41
776438;10;77;1;5;1;47;0.065;88.41
776438;11;77;1;5;1;36;0.033;88.41
776438;12;77;1;5;1;26;0.015;88.42
776438;13;77;1;5;1;43;0.052;88.41
776438;14;77;1;5;1;38;0.038;88.41
776438;15;77;1;5;1;31;0.023;88.41
776438;17;77;1;5;1;41;0.046;88.41
776438;20;77;1;5;1;44;0.055;88.41
776438;23;77;1;5;1;46;0.062;88.41
776552;1;13G;1;A;;85;0.445;44.18
776552;14;31;0;5;1;26;0.016;88.42
776552;15;31;0;5;2;24;0.013;88.42
776562;10;52;1;A;;86;0.321;39.29
776562;12;52;1;C;2;28;0.017;88.41
776632;8;11;0;C;2;38;0.056;88.41
776646;3;31;0;C;2;26;0.016;88.42
776646;10;14;0;5;2;35;0.049;88.41
776652;9;02;0;5;2;60;0.193;88.40
776652;13;02;1;5;2;122;1.021;14.14
776652;18;02;1;5;1;74;0.323;39.29
776657;1;49AM;1;5;1;39;0.037;88.41
776774;9;03;1;5;2;44;0.092;88.41
776908;6;52;1;5;1;97;0.578;39.29
776934;4;52;1;C;2;102;0.495;39.28
776934;10;52;1;C;2;80;0.267;39.29
776983;7;09;0;C;1;40;0.050;88.41
776983;12;09;1;5;2;28;0.018;88.41
776983;25;09;0;5;1;41;0.053;88.41
776983;26;09;0;C;2;31;0.025;88.41
776996;8;21C;0;5;1;25;0.015;88.42
777002;6;10;0;5;2;26;0.015;88.42
777032;2;73;1;5;1;53;0.135;88.40
777034;8;25C;0;5;1;28;0.021;88.41
777059;13;09;1;5;1;31;0.035;88.41
777113;2;05;0;5;2;31;0.019;88.41
777113;3;03;1;5;2;29;0.018;88.41
777113;14;05;0;5;2;34;0.024;88.41
777127;11;03;0;5;2;76;0.315;39.29
777157;2;10;0;5;2;42;0.066;88.41
777157;7;10;0;5;2;38;0.048;88.41
777157;18;10;0;5;2;52;0.118;88.40
777170;25;61;1;5;1;25;0.011;88.42
777241;5;69JO;1;C;1;27;0.013;88.41
777256;2;61;1;C;1;216;4.939;14.14
777256;4;61;1;C;2;122;1.223;24.95
777303;7;52;1;5;2;44;0.081;88.41
777379;1;02;1;5;2;122;1.003;14.14
777429;7;09;1;C;2;227;4.638;14.14
777438;14;12V;0;A;;44;0.080;88.41
777439;9;02;1;5;2;34;0.040;88.41
777464;7;05;0;5;2;37;0.030;88.41
777464;9;05;0;5;2;25;0.010;88.42
777476;3;02;0;5;2;27;0.017;88.41
777476;4;11;0;C;1;31;0.032;88.41
777476;11;11;0;C;2;28;0.023;88.41
777476;14;11;1;C;2;30;0.028;88.41
777476;18;11;0;5;1;41;0.069;88.41
777476;19;11;0;5;1;29;0.025;88.41
777476;21;11;0;C;2;26;0.017;88.42
777476;26;11;0;5;2;35;0.045;88.41
777504;8;12V;0;C;2;49;0.118;88.40
777504;13;22M;1;5;2;36;0.051;88.41
777504;26;11;1;C;2;32;0.035;88.41
777514;9;02;0;5;1;92;0.566;41.05
777533;4;13G;0;5;2;32;0.035;96.99
777533;9;31;0;5;2;35;0.032;90.72
777533;10;31;0;C;2;28;0.019;91.19
777535;4;49AM;0;5;1;27;0.014;88.41
777599;7;14;0;5;2;84;0.448;73.59
777607;7;58;1;5;2;83;0.340;39.29
777607;21;58;1;5;2;47;0.083;88.41
777661;6;31;0;C;2;25;0.014;88.42
777661;10;23PM;0;C;2;24;0.013;88.42
777675;5;05;0;5;2;65;0.157;88.39
777675;6;05;1;5;2;60;0.130;88.40
777676;2;10;0;5;1;32;0.032;88.41
777676;9;10;0;5;2;32;0.032;88.41
777676;11;10;1;5;2;24;0.011;88.42
777682;11;10;0;5;1;80;0.327;39.29
777682;12;10;0;5;1;73;0.268;39.29
777694;9;11;0;5;1;29;0.025;88.41
777697;8;52;1;5;1;25;0.019;88.42
777702;11;51;1;C;2;115;0.894;39.28
777704;6;31;0;5;1;29;0.021;88.41
777704;7;31;0;5;1;27;0.017;88.41
777722;5;64;1;C;2;81;0.460;39.29
777910;14;25M;0;C;1;31;0.027;88.41
777976;3;10;0;5;1;30;0.028;88.41
777982;9;73;1;5;2;55;0.149;88.40
777982;17;73;1;5;2;48;0.102;88.41
778019;4;10;0;5;2;53;0.128;88.40
778019;6;10;0;5;2;28;0.020;88.41
778019;7;10;0;5;2;37;0.050;88.41
778019;11;10;0;5;2;33;0.036;88.41
778019;12;10;0;5;2;24;0.011;88.42
778019;13;10;0;5;2;57;0.152;88.40
778019;21;02;1;5;1;58;0.175;88.40
778019;24;02;0;5;1;50;0.120;88.40
778019;26;10;0;5;2;48;0.100;88.41
778019;27;10;0;5;1;59;0.165;88.40
778019;29;10;0;5;2;43;0.076;88.41
778034;10;10;0;5;2;47;0.100;88.41
778034;12;10;1;C;2;133;1.005;14.14
778034;13;10;0;5;2;24;0.008;88.42
778034;15;10;1;5;2;148;1.227;14.14
778055;1;10;0;5;2;52;0.122;88.40
778055;2;10;0;5;2;29;0.023;88.41
778057;9;20G;0;5;2;26;0.017;88.42
778057;15;20P;0;5;1;34;0.043;88.41
778067;5;52;1;5;1;41;0.048;88.41
778067;17;10;0;5;2;41;0.059;88.41
778067;21;10;0;5;2;34;0.034;88.41
778091;3;09;0;5;2;35;0.040;88.41
778102;4;52;1;C;2;89;0.350;39.29
778111;6;14;1;5;1;48;0.117;88.41
778124;1;12V;0;C;2;82;0.369;39.29
778124;5;12V;0;5;1;32;0.031;88.41
778124;8;23AB;1;5;2;26;0.015;88.42
778124;17;12V;0;5;1;45;0.085;88.41
778124;18;12V;1;C;2;56;0.149;88.40
778145;17;25M;0;5;1;26;0.017;88.42
778158;1;51;1;A;;93;0.531;39.29
778172;4;49SN;0;5;1;25;0.012;88.42
778182;1;25M;0;5;1;24;0.014;88.42
778182;10;23PM;0;5;1;24;0.013;88.42
778271;12;05;1;5;1;31;0.026;88.41
778296;16;31;0;5;2;34;0.030;88.41
778296;17;31;0;5;2;25;0.014;88.42
778303;2;12V;1;A;;73;0.307;39.29
778303;6;11;1;5;1;25;0.015;88.42
778331;1;17C;1;5;1;100;0.794;39.29
778335;2;09;1;5;2;85;0.409;39.29
778335;8;09;0;5;1;30;0.024;88.41
778335;17;09;0;5;2;68;0.237;88.39
778335;18;09;0;5;2;41;0.063;88.41
778335;20;09;0;5;1;62;0.189;88.40
778335;22;09;0;5;2;30;0.024;88.41
778361;3;61;1;C;2;76;0.367;44.42
778365;11;09;1;C;1;73;0.347;39.29
778365;24;09;1;5;1;78;0.406;43.83
778374;4;25C;0;5;2;49;0.082;88.40
778374;7;25C;0;5;2;66;0.161;88.39
778374;9;25C;0;5;1;69;0.177;88.39
778431;1;52;1;5;1;25;0.019;88.42
778481;9;09;1;5;1;68;0.252;88.39
